2026-09-01T15:36:27Z	jotalbot/ua-legal-lm-ft has status "kernelworkerstatus.queued"
2026-09-01T18:32:53Z	jotalbot/ua-legal-lm-ft has status "kernelworkerstatus.error"
2026-09-01T20:54:26Z	error
2026-09-01T21:19:54Z	error
2026-09-01T23:26:25Z	error
2026-09-02T01:10:46Z	error
2026-09-02T05:48:14Z	error
2026-09-02T10:10:49Z	error
